LCSC Part,First Category,Second Category,MFR.Part,Package,Solder JointManufacturer,Library Type,Description,Datasheet,Stock,Price
C28636,Resistors,Chip Resistor - Surface Mount,0805W8F5600T5E,0805,2UNI-ROYAL(Uniroyal Elec),base,125mW Thick Film Resistors ±100ppm/℃ ±1% 560Ω 0805  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-0805W8F5600T5E_C28636.pdf,170367,"20-180:0.001492958,200-980:0.001166197,1000-1980:0.000994366,2000-9980:0.000915493,10000-10020:0.000811268,10040-:0.000811268"
C29718,Resistors,Resistor Networks & Arrays,4D03WGJ0103T5E,0603x4,8UNI-ROYAL(Uniroyal Elec),base,4 ±5% 10kΩ 62.5mW ±200ppm/℃ 0603x4  Resistor Networks & Arrays ROHS,https://datasheet.lcsc.com/lcsc/2304140030_UNI-ROYAL-Uniroyal-Elec-4D03WGJ0103T5E_C29718.pdf,342297,"1-9:0.005718310,50-99:0.003661972,10-49:0.004633803,100-499:0.003295775,500-999:0.002985915,1000-:0.002816901"
C29823,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,1206B475K500NT,1206,2FH (Guangdong Fenghua Advanced Tech),base,50V 4.7uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206B475K500NT_C29823.pdf,351207,"5-45:0.030422535,50-145:0.024788732,2000-4995:0.018591549,1000-1995:0.019436620,150-995:0.021830986,5000-:0.018028169"
C29981,Optocoupler/LED/Digital Tube/Photoelectric Device,Optocouplers - Phototransistor Output,EL357N(C)(TA)-G,SOP-4-2.54mm,4Everlight Elec,base,"80V 3750V 50mA 0.1V@1mA,20mA 1 6V 1.2V DC SOP-4-2.54mm  Optocouplers - Phototransistor Output ROHS",https://datasheet.lcsc.com/lcsc/1810271030_Everlight-Elec-EL357N-C-TA-G_C29981.pdf,995986,"5-45:0.051408451,50-145:0.041971831,3000-4495:0.031830986,150-1495:0.037183099,1500-2995:0.033239437,4500-:0.030845070"
C30274,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,0402CG6R0C500NT,0402,2FH(Guangdong Fenghua Advanced Tech),base,±0.25pF 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/1811141733_FH-Guangdong-Fenghua-Advanced-Tech-0402CG6R0C500NT_C30274.pdf,450800,"20-180:0.000933803,600-1980:0.000630986,40000-:0.000509859,200-580:0.000735211,2000-9980:0.000583099,10000-10020:0.000519718,10040-19980:0.000519718,20000-39980:0.000514085"
C31658,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL10B683KB8NNNC,0603,2Samsung Electro-Mechanics,base,50V 68nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10B683KB8NNNC_C31658.pdf,80876,"20-180:0.006873239,200-580:0.005577465,600-1580:0.004845070,19200-:0.003845070,9600-19180:0.004042254,1600-9580:0.004422535"
C31850,Resistors,Chip Resistor - Surface Mount,0603WAF2202T5E,0603,2UNI-ROYAL(Uniroyal Elec),base,100mW Thick Film Resistors ±100ppm/℃ ±1% 22kΩ 0603  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-0603WAF2202T5E_C31850.pdf,423739,"20-180:0.000881690,200-980:0.000691549,1000-1980:0.000577465,2000-9980:0.000530986,10000-10020:0.000470423,10040-:0.000470423"
C32078,Power Supply Chip,DC-DC Converters,MC34063ADR2G,SOIC-8,8onsemi,base,Adjustable 1.25V~40V 3V~40V 1.5A SOP-8  DC-DC Converters ROHS,https://datasheet.lcsc.com/lcsc/1809171620_onsemi-MC34063ADR2G_C32078.pdf,14387,"1-9:0.366197183,10-29:0.292957746,30-99:0.257746479,100-499:0.225352113,500-999:0.216901408,1000-:0.211267606"
C32346,Crystal Oscillator/Oscillator/Resonator,Crystals,Q13FC1350000400,SMD3215-2P,2Seiko Epson,base,32.768kHz 12.5pF ±20ppm SMD3215-2P  Crystals ROHS,https://datasheet.lcsc.com/lcsc/1810171817_Seiko-Epson-Q13FC1350000400_C32346.pdf,68566,"5-45:0.180704225,50-145:0.143183099,150-495:0.124929577,3000-5995:0.104084507,500-2995:0.108591549,6000-:0.101408451"
C32375,Inductors/Coils/Transformers,Inductors (SMD),SDFL2012T220KTF,0805,2Sunlord,base,5mA 22uH ±10% 1.1Ω 0805  Inductors (SMD) ROHS,https://datasheet.lcsc.com/lcsc/2110081230_Sunlord-SDFL2012T220KTF_C32375.pdf,19385,"10-90:0.019859155,100-290:0.016056338,4000-9990:0.011591549,2000-3990:0.012690141,300-1990:0.013957746,10000-:0.011000000"
C32565,Optocoupler/LED/Digital Tube/Photoelectric Device,Optocouplers - Phototransistor Output,EL3H7(B)(TA)-G,SOP-4-1.27mm,4Everlight Elec,base,"80V 3750V 50mA 0.1V@1mA,10mA 1 6V 1.2V DC SOP-4-1.27mm  Optocouplers - Phototransistor Output ROHS",https://datasheet.lcsc.com/lcsc/1811131510_Everlight-Elec-EL3H7-B-TA-G_C32565.pdf,369021,"5-45:0.060563380,50-145:0.049436620,150-495:0.043802817,2500-4995:0.037464789,500-2495:0.039154930,5000-:0.036338028"
C32574,Power Supply Chip,Battery Management ICs,TP4054-42-SOT25R,SOT-23-5,5TOPPOWER(Nanjing Extension Microelectronics),base,SOT-23-5  Battery Management ICs ROHS,https://datasheet.lcsc.com/lcsc/1809261814_TOPPOWER-Nanjing-Extension-Microelectronics-TP4054-42-SOT25R_C32574.pdf,6508,"5-45:0.116197183,50-145:0.095211268,150-495:0.084788732,6000-:0.060985915,3000-5995:0.064084507,500-2995:0.070281690"
C32677,TVS/Fuse/Board Level Protection,TVS,PSM712-LF-T7,SOT-23,3ProTek Devices,base,19V 13.3V 12V SOT-23(TO-236)  TVS ROHS,https://datasheet.lcsc.com/lcsc/1811061632_ProTek-Devices-PSM712-LF-T7_C32677.pdf,152981,"5000-:0.157746479,2500-4995:0.161971831,150-495:0.195774648,500-2495:0.169014085,50-145:0.226760563,5-45:0.288732394"
C32949,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL05C100JB5NNNC,0402,2Samsung Electro-Mechanics,base,50V 10pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL05C100JB5NNNC_C32949.pdf,502692,"20-180:0.004690141,200-580:0.003957746,2000-9980:0.003309859,20000-:0.002985915,10000-19980:0.003098592,600-1980:0.003549296"
C34465,Power Supply Chip,DC-DC Converters,LM2576SX-5.0/NOPB,TO-263-5,6Texas Instruments,base,Step-down type Fixed 5V 4V~40V 3A TO-263-5  DC-DC Converters ROHS,https://datasheet.lcsc.com/lcsc/1806140314_Texas-Instruments-LM2576SX-5-0-NOPB_C34465.pdf,3667,"1-9:1.656338028,10-29:1.464788732,30-99:1.329577465,100-499:1.207042254,500-999:1.149295775,1000-:1.126760563"
C34499,Optocoupler/LED/Digital Tube/Photoelectric Device,Light Emitting Diodes (LED),C34499,0805,2Hubei KENTO Elec,base,0805 white （300-360mcd)  Light Emitting Diodes (LED) ROHS,https://datasheet.lcsc.com/lcsc/2305091500_Hubei-KENTO-Elec-C34499_C34499.pdf,155376,"200-1180:0.011295775,20400-:0.006563380,9600-20380:0.007000000,20-180:0.014084507,2400-9580:0.007802817,1200-2380:0.008732394"
C35216,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL31B102KGFNNNE,1206,2Samsung Electro-Mechanics,base,500V 1nF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL31B102KGFNNNE_C35216.pdf,24688,"5-45:0.027887324,50-145:0.022676056,2500-4995:0.016478873,500-2495:0.018028169,150-495:0.019718310,5000-:0.015633803"
C35722,Diodes,Schottky Barrier Diodes (SBD),SS36-E3/57T,SMC(DO-214AB),2Vishay Intertech,base,60V 750mV@3A 3A SMC(DO-214AB)  Schottky Barrier Diodes (SBD) ROHS,https://datasheet.lcsc.com/lcsc/1809042323_Vishay-Intertech-SS36-E3-57T_C35722.pdf,6480,"2-18:0.172394366,20-58:0.135633803,60-338:0.117746479,340-1018:0.101690141,2040-:0.094647887,1020-2038:0.097183099"
C36871,Resistors,Chip Resistor - Surface Mount,0402WGF6802TCE,0402,2UNI-ROYAL(Uniroyal Elec),base,62.5mW Thick Film Resistors ±100ppm/℃ ±1% 68kΩ 0402  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-0402WGF6802TCE_C36871.pdf,221300,"20-180:0.000426761,200-580:0.000335211,600-1980:0.000287324,2000-9980:0.000257746,10000-10020:0.000228169,10040-:0.000228169"
C37474,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,0603CG6R0C500NT,0603,2FH (Guangdong Fenghua Advanced Tech),base,50V 6pF C0G 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG6R0C500NT_C37474.pdf,101802,"20-180:0.002492958,1600-9580:0.001315493,9640-:0.001139437,9600-9620:0.001139437,200-780:0.001943662,800-1580:0.001450704"
C37704,Diodes,Schottky Barrier Diodes (SBD),"BAT54C,215",SOT-23,3Nexperia,base,30V 800mV@100mA 200mA SOT-23(TO-236)  Schottky Barrier Diodes (SBD) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Nexperia-BAT54C-215_C37704.pdf,169486,"10-90:0.014929577,100-290:0.011535211,10500-:0.008169014,1500-4490:0.008915493,4500-10490:0.008464789,300-1490:0.010042254"
C38523,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL10C120JB8NNNC,0603,2Samsung Electro-Mechanics,base,50V 12pF C0G ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10C120JB8NNNC_C38523.pdf,161917,"20-180:0.006000000,200-780:0.004929577,1600-9580:0.003676056,800-1580:0.004028169,9600-19980:0.003366197,20000-:0.003197183"
C39148,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL10C560JB8NNNC,0603,2Samsung Electro-Mechanics,base,50V 56pF C0G ±5% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10C560JB8NNNC_C39148.pdf,20599,"20-180:0.006197183,200-780:0.005028169,1600-9580:0.003802817,20000-:0.003281690,9600-19980:0.003464789,800-1580:0.004197183"
C45783,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL21A226MAQNNNE,0805,2Samsung Electro-Mechanics,base,25V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A226MAQNNNE_C45783.pdf,1582334,"1000-4990:0.014225352,100-290:0.018169014,300-990:0.015915493,10-90:0.023239437,5000-9990:0.013619718,10000-:0.013169014"
C46219,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,0603CG3R0C500NT,0603,2FH (Guangdong Fenghua Advanced Tech),base,50V 3pF C0G 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603CG3R0C500NT_C46219.pdf,2110370,"20-180:0.001760563,1640-1660:0.001319718,200-780:0.001577465,1600-1620:0.001319718,800-1580:0.001364789,1680-:0.001319718"
C46653,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL21B102KBCNNNC,0805,2Samsung Electro-Mechanics,base,50V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B102KBCNNNC_C46653.pdf,472162,"20-180:0.008774648,200-580:0.007183099,600-1580:0.006295775,19200-:0.005056338,9600-19180:0.005309859,1600-9580:0.005774648"
C47339,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL05A474KP5NNNC,0402,2Samsung Electro-Mechanics,base,10V 470nF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL05A474KP5NNNC-_C47339.pdf,372791,"10000-10020:0.001535211,20-180:0.002887324,200-580:0.002267606,600-1980:0.001943662,2000-9980:0.001732394,10040-:0.001535211"
C49217,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,0805F225M500NT,0805,2FH (Guangdong Fenghua Advanced Tech),base,50V 2.2uF Y5V ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805F225M500NT_C49217.pdf,64371,"100-290:0.013436620,300-790:0.011788732,4800-9590:0.008957746,800-4790:0.009830986,10-90:0.016478873,9600-:0.008492958"
C49678,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CC0805KRX7R9BB104,0805,2YAGEO,base,50V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KRX7R9BB104_C49678.pdf,4784373,"20-180:0.003901408,200-780:0.003014085,1600-9580:0.002253521,800-1580:0.002549296,9600-19980:0.002140845,20000-:0.002070423"
C50254,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL31B225KBHNNNE,1206,2Samsung Electro-Mechanics,base,50V 2.2uF X7R ±10% 1206  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL31B225KBHNNNE_C50254.pdf,70078,"2500-4995:0.016197183,50-145:0.022253521,500-2495:0.017746479,5000-:0.015352113,5-45:0.027323944,150-495:0.019436620"
C51721,Resistors,Chip Resistor - Surface Mount,0402WGF3901TCE,0402,2UNI-ROYAL(Uniroyal Elec),base,62.5mW Thick Film Resistors ±100ppm/℃ ±1% 3.9kΩ 0402  Chip Resistor - Surface Mount ROHS,https://datasheet.lcsc.com/lcsc/2206010000_UNI-ROYAL-Uniroyal-Elec-0402WGF3901TCE_C51721.pdf,210481,"20-180:0.000480282,200-580:0.000388732,600-1980:0.000340845,2000-9980:0.000318310,10000-10020:0.000288732,10040-:0.000288732"
C52717,Single Chip Microcomputer/Microcontroller,Microcontroller Units (MCUs/MPUs/SOCs),STM8S003F3P6TR,TSSOP-20,20STMicroelectronics,base,8KB 1KB FLASH 16 2.95V~5.5V STM8 16MHz TSSOP-20  Microcontroller Units (MCUs/MPUs/SOCs) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_STMicroelectronics-STM8S003F3P6TR_C52717.pdf,53923,"1-9:0.481690141,10-29:0.409859155,30-99:0.357746479,100-499:0.316901408,500-999:0.302816901,1000-:0.294366197"
C52923,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL05A105KA5NQNC,0402,2Samsung Electro-Mechanics,base,25V 1uF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL05A105KA5NQNC_C52923.pdf,1600404,"20-180:0.003591549,200-580:0.002830986,600-1980:0.002422535,2000-9980:0.002000000,10000-10020:0.001760563,10040-:0.001760563"
C53134,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL21B473KBCNNNC,0805,2Samsung Electro-Mechanics,base,50V 47nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B473KBCNNNC_C53134.pdf,28099,"20-180:0.010647887,200-580:0.008802817,600-1580:0.007788732,19200-:0.006352113,9600-19180:0.006647887,1600-9580:0.007169014"
C53987,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,0603B472K500NT,0603,2FH (Guangdong Fenghua Advanced Tech),base,50V 4.7nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B472K500NT_C53987.pdf,387981,"20-180:0.002267606,9640-:0.001090141,200-780:0.001760563,9600-9620:0.001090141,1600-9580:0.001249296,800-1580:0.001369014"
C57112,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,0603B103K500NT,0603,2FH (Guangdong Fenghua Advanced Tech),base,50V 10nF X7R ±10% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B103K500NT_C57112.pdf,2259082,"20-180:0.002126761,1600-9580:0.001219718,9640-:0.001063380,9600-9620:0.001063380,800-1580:0.001338028,200-780:0.001633803"
C58069,Power Supply Chip,Linear Voltage Regulators (LDO),L78M05ABDT-TR,TO-252-2(DPAK),3STMicroelectronics,base,62dB@(120Hz) 500mA Fixed 5V~5V Positive 35V TO-252-2(DPAK)  Linear Voltage Regulators (LDO) ROHS,https://datasheet.lcsc.com/lcsc/1811011937_STMicroelectronics-L78M05ABDT-TR_C58069.pdf,48482,"2-18:0.151239437,20-58:0.120000000,60-198:0.104788732,200-998:0.091126761,1000-1998:0.087464789,8000-:0.083802817,4000-7998:0.084507042,2000-3998:0.085211268"
C59461,Capacitors,Multilayer Ceramic Capacitors MLCC - SMD/SMT,CL10A226MQ8NRNC,0603,2Samsung Electro-Mechanics,base,6.3V 22uF X5R ±20% 0603  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL10A226MQ8NRNC_C59461.pdf,1960513,"20-180:0.008183099,200-580:0.006309859,600-1580:0.005478873,19200-:0.004436620,9600-19180:0.004605634,1600-9580:0.004859155"
C61063,Power Supply Chip,DC-DC Converters,XL1509-5.0E1,SOIC-8,8XLSEMI,base,Step-down type SOP-8  DC-DC Converters ROHS,https://datasheet.lcsc.com/lcsc/2304140030_XLSEMI-XL1509-5-0E1_C61063.pdf,85870,"1-9:0.142281690,104-:0.122253521,30-99:0.125633803,102-103:0.122253521,10-29:0.127887324,100-101:0.122253521"
C64898,Diodes,Diodes - General Purpose,SM4007PL,SOD-123FL,2MDD,base,1A 1kV 1.1V@1A SOD-123FL  Diodes - General Purpose ROHS,https://datasheet.lcsc.com/lcsc/1809301215_MDD-Microdiode-Electronics--SM4007PL_C64898.pdf,466657,"15-135:0.006126761,150-435:0.004929577,1350-7635:0.003830986,450-1335:0.004225352,7650-14835:0.003478873,14850-:0.003295775"
C68035,Inductors/Coils/Transformers,Inductors (SMD),MLF2012C101KT000,0805,2TDK,base,2mA 100uH ±10% 2.5Ω 0805  Inductors (SMD) ROHS,https://datasheet.lcsc.com/lcsc/1810162253_TDK-MLF2012C101KT000_C68035.pdf,15159,"5-45:0.032394366,50-145:0.026338028,150-495:0.022957746,2500-4995:0.019154930,500-2495:0.020845070,5000-:0.018169014"
C68978,Diodes,Switching Diode,BAV70,SOT-23,3"Jiangsu Changjing Electronics Technology Co., Ltd.",base,70V 225mW Dual Common Cathode 1.25V@150mA 6ns 200mA SOT-23  Switching Diode ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Jiangsu-Changjing-Electronics-Technology-Co---Ltd--BAV70_C68978.pdf,83027,"10-90:0.016478873,100-290:0.013211268,1500-4490:0.010338028,10500-:0.008901408,4500-10490:0.009408451,300-1490:0.011422535"
C71035,Operational Amplifier/Comparator,Operational Amplifier,LM324DT,SOIC-14,14STMicroelectronics,base,20nA 4 1.3MHz SOP-14  Operational Amplifier ROHS,https://datasheet.lcsc.com/lcsc/1809051220_STMicroelectronics-LM324DT_C71035.pdf,218926,"1-9:0.178591549,10-29:0.143225352,30-99:0.126056338,100-499:0.110563380,500-999:0.106338028,1000-:0.103802817"
C71136,Power Supply Chip,Linear Voltage Regulators (LDO),78L05G-AB3-R,SOT-89-3,3UTC(Unisonic Tech),base,100mA Fixed 5V~5V Positive 30V SOT-89-3  Linear Voltage Regulators (LDO) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_UTC-Unisonic-Tech-78L05G-AB3-R_C71136.pdf,125962,"5-45:0.060281690,500-2495:0.038591549,2500-3995:0.034929577,50-145:0.048732394,4000-:0.033098592,150-495:0.042957746"
C72038,Optocoupler/LED/Digital Tube/Photoelectric Device,Light Emitting Diodes (LED),19-213/Y2C-CQ2R2L/3T(CY),0603,2Everlight Elec,base,Colorless transparence -40℃~+85℃ 585.5nm~591.5nm yellow 120° 60mW 0603  Light Emitting Diodes (LED) ROHS,https://datasheet.lcsc.com/lcsc/1810101813_Everlight-Elec-19-213-Y2C-CQ2R2L-3T-CY_C72038.pdf,224188,"4500-10490:0.010732394,100-290:0.015774648,1500-4490:0.011830986,10-90:0.019577465,10500-:0.010140845,300-1490:0.013661972"
C72041,Optocoupler/LED/Digital Tube/Photoelectric Device,Light Emitting Diodes (LED),19-217/BHC-ZL1M2RY/3T,0603,2Everlight Elec,base,Colorless transparence -40℃~+85℃ 465nm~475nm blue 120° 110mW 0603  Light Emitting Diodes (LED) ROHS,https://datasheet.lcsc.com/lcsc/1811101510_Everlight-Elec-19-217-BHC-ZL1M2RY-3T_C72041.pdf,459295,"10-90:0.016056338,100-290:0.012577465,1500-4490:0.009915493,10500-:0.009154930,4500-10490:0.009464789,300-1490:0.011056338"
C72043,Optocoupler/LED/Digital Tube/Photoelectric Device,Light Emitting Diodes (LED),19-217/GHC-YR1S2/3T,0603,2Everlight Elec,base,Colorless transparence -40℃~+85℃ 520nm~535nm Emerald 120° 110mW 0603  Light Emitting Diodes (LED) ROHS,https://datasheet.lcsc.com/lcsc/1811101510_Everlight-Elec-19-217-GHC-YR1S2-3T_C72043.pdf,330522,"10-90:0.023661972,100-290:0.018450704,1500-4490:0.014366197,10500-:0.013239437,4500-10490:0.013704225,300-1490:0.016056338"
C74192,Power Supply Chip,DC-DC Converters,XL1509-ADJE1,SOIC-8,8XLSEMI,base,Step-down type SOP-8  DC-DC Converters ROHS,https://datasheet.lcsc.com/lcsc/2304140030_XLSEMI-XL1509-ADJE1_C74192.pdf,47503,"1-9:0.161830986,10-29:0.147661972,30-99:0.145436620,102-103:0.142070423,104-:0.142070423,100-101:0.142070423"
C75501,Power Supply Chip,Linear Voltage Regulators (LDO),78L12G-AB3-R,SOT-89-3,3UTC(Unisonic Tech),base,100mA Fixed 12V~12V Positive 35V SOT-89-3  Linear Voltage Regulators (LDO) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_UTC-Unisonic-Tech-78L12G-AB3-R_C75501.pdf,44756,"5-45:0.075633803,2500-3995:0.042676056,500-2495:0.049154930,50-145:0.061549296,4000-:0.040563380,150-495:0.054507042"
C75510,Power Supply Chip,Linear Voltage Regulators (LDO),LM317AG-TN3-R,TO-252-2(DPAK),3UTC(Unisonic Tech),base,1.5A Adjustable 1.2V~37V Positive 40V TO-252-2(DPAK)  Linear Voltage Regulators (LDO) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_UTC-Unisonic-Tech-LM317AG-TN3-R_C75510.pdf,18206,"2-18:0.170422535,1000-1998:0.097323944,200-998:0.105070423,20-58:0.137887324,2000-:0.092676056,60-198:0.124084507"
C78395,TVS/Fuse/Board Level Protection,TVS,P6SMB6.8CA/TR13,SMB(DO-214AA),2Brightking,base,10.5V 6.45V 5.8V SMB(DO-214AA)  TVS ROHS,https://datasheet.lcsc.com/lcsc/1810181007_Brightking-P6SMB6-8CA-TR13_C78395.pdf,175666,"5-45:0.046197183,50-145:0.038732394,3000-4495:0.028169014,150-1495:0.034929577,1500-2995:0.029154930,4500-:0.027323944"
C79988,Memory,EEPROM,M24C64-RMN6TP,SOIC-8,8STMicroelectronics,base,64Kbit I2C SOP-8  EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809261911_STMicroelectronics-M24C64-RMN6TP_C79988.pdf,44365,"1-9:0.120000000,10-29:0.096338028,500-999:0.067887324,30-99:0.086197183,1000-:0.064507042,100-499:0.073521127"
C81598,Diodes,Switching Diode,1N4148W,SOD-123,2ST(Semtech),base,75V 400mW Single 1V@50mA 4ns 150mA SOD-123  Switching Diode ROHS,https://datasheet.lcsc.com/lcsc/1811061725_ST-Semtech-1N4148W_C81598.pdf,888500,"15-135:0.005478873,1800-1815:0.004563380,900-1785:0.004718310,1830-1845:0.004563380,150-885:0.004816901,1860-:0.004563380"
C84256,Optocoupler/LED/Digital Tube/Photoelectric Device,Light Emitting Diodes (LED),NCD0805R1,0805,2Foshan NationStar Optoelectronics,base,Red 0805  Light Emitting Diodes (LED) ROHS,https://datasheet.lcsc.com/lcsc/2304140030_Foshan-NationStar-Optoelectronics-NCD0805R1_C84256.pdf,1807487,"20-180:0.009887324,3000-8980:0.005957746,200-580:0.007591549,21000-:0.005450704,600-2980:0.006563380,9000-20980:0.005647887"
C85364,TVS/Fuse/Board Level Protection,TVS,SRV05-4-P-T7,SOT-23-6,6ProTek Devices,base,12V 6V 5V SOT-23-6  TVS ROHS,https://datasheet.lcsc.com/lcsc/1809192313_ProTek-Devices-SRV05-4-P-T7_C85364.pdf,14342,"5-45:0.187746479,50-145:0.152239437,150-495:0.137042254,6000-:0.092957746,3000-5995:0.098028169,500-2995:0.106478873"
C95872,Diodes,Diodes - General Purpose,M7,SMA(DO-214AC),2MDD,base,1A 1kV 1.1V@1A SMA(DO-214AC)  Diodes - General Purpose ROHS,https://datasheet.lcsc.com/lcsc/2303141030_MDD-Microdiode-Electronics--M7_C95872.pdf,2250722,"5-45:0.006211268,50-145:0.004802817,150-495:0.004183099,500-2495:0.003704225,2500-4995:0.003521127,5000-:0.003394366"
